city,longitude,latitude,attacks
Mexico,29.279479,-114.931842,10
Mexico,29.556362,-115.518654,10
Mexico,30.180794,-115.887365,10
Mexico,30.836464,-116.25835,10
Mexico,31.635744,-116.721526,10
Mexico,32.53534,-117.12776,10
Mexico,32.61239,-115.99135,10
Mexico,32.72083,-114.72139,10
Mexico,32.52528,-114.815,10
Mexico,32.03914,-113.30498,10
Mexico,31.33472,-111.02361,10
Mexico,31.34194,-109.035,10
Mexico,31.34222,-108.24194,10
Mexico,31.754854,-108.24,10
Mexico,31.75452,-106.50759,10
Mexico,31.39995,-106.1429,10
Mexico,31.08383,-105.63159,10
Mexico,30.64402,-105.03737,10
Mexico,30.12173,-104.70575,10
Mexico,29.57196,-104.45697,10
Mexico,29.27,-103.94,10
Mexico,28.97,-103.11,10
Mexico,29.76,-102.48,10
Mexico,29.7793,-101.6624,10
Mexico,29.38071,-100.9576,10
Mexico,28.69612,-100.45584,10
Mexico,28.11,-100.11,10
Mexico,27.54,-99.52,10
Mexico,26.84,-99.3,10
Mexico,26.37,-99.02,10
Mexico,26.06,-98.24,10
Mexico,25.84,-97.53,10
Mexico,25.869997,-97.140008,10
Macedonia,41.85541,20.59023,10
Macedonia,41.84711,20.71731,10
Macedonia,42.05186,20.76216,10
Macedonia,42.2068,21.3527,10
Macedonia,42.245224,21.576636,10
Macedonia,42.30364,21.91708,10
Macedonia,42.32026,22.380526,10
Macedonia,41.999297,22.881374,10
Macedonia,41.337994,22.952377,10
Macedonia,41.3048,22.76177,10
Macedonia,41.130487,22.597308,10
Macedonia,41.149866,22.055378,10
Macedonia,40.931275,21.674161,10
Macedonia,40.842727,21.02004,10
Macedonia,41.08622,20.60518,10
Macedonia,41.51509,20.46315,10
Macedonia,41.85541,20.59023,10
Mali,14.616834,-12.17075,10
Mali,14.799097,-11.834208,10
Mali,15.388208,-11.666078,10
Mali,15.411256,-11.349095,10
Mali,15.132746,-10.650791,10
Mali,15.330486,-10.086846,10
Mali,15.264107,-9.700255,10
Mali,15.486497,-9.550238,10
Mali,15.50169,-5.537744,10
Mali,16.201854,-5.315277,10
Mali,16.325102,-5.488523,10
Mali,20.640833,-5.971129,10
Mali,24.956591,-6.453787,10
Mali,24.974574,-4.923337,10
Mali,22.792666,-1.550055,10
Mali,20.610809,1.823228,10
Mali,20.142233,2.060991,10
Mali,19.85623,2.683588,10
Mali,19.693579,3.146661,10
Mali,19.057364,3.158133,10
Mali,19.155265,4.267419,10
Mali,16.852227,4.27021,10
Mali,16.184284,3.723422,10
Mali,15.56812,3.638259,10
Mali,15.409525,2.749993,10
Mali,15.323561,1.385528,10
Mali,14.968182,1.015783,10
Mali,14.928908,0.374892,10
Mali,14.924309,-0.266257,10
Mali,15.116158,-0.515854,10
Mali,14.973815,-1.066363,10
Mali,14.559008,-2.001035,10
Mali,14.246418,-2.191825,10
Mali,13.79815,-2.967694,10
Mali,13.541267,-3.103707,10
Mali,13.337662,-3.522803,10
Mali,13.472485,-4.006391,10
Mali,13.228444,-4.280405,10
Mali,12.542646,-4.427166,10
Mali,11.713859,-5.220942,10
Mali,11.375146,-5.197843,10
Mali,10.95127,-5.470565,10
Mali,10.370737,-5.404342,10
Mali,10.222555,-5.816926,10
Mali,10.096361,-6.050452,10
Mali,10.524061,-6.205223,10
Mali,10.411303,-6.493965,10
Mali,10.430811,-6.666461,10
Mali,10.138994,-6.850507,10
Mali,10.147236,-7.622759,10
Mali,10.297382,-7.89959,10
Mali,10.206535,-8.029944,10
Mali,10.494812,-8.335377,10
Mali,10.792597,-8.282357,10
Mali,10.909257,-8.407311,10
Mali,10.810891,-8.620321,10
Mali,11.136246,-8.581305,10
Mali,11.393646,-8.376305,10
Mali,11.812561,-8.786099,10
Mali,12.088358,-8.905265,10
Mali,12.30806,-9.127474,10
Mali,12.334286,-9.327616,10
Mali,12.194243,-9.567912,10
Mali,12.060479,-9.890993,10
Mali,11.844084,-10.165214,10
Mali,11.923975,-10.593224,10
Mali,12.177887,-10.87083,10
Mali,12.211245,-11.036556,10
Mali,12.077971,-11.297574,10
Mali,12.076834,-11.456169,10
Mali,12.442988,-11.513943,10
Mali,12.754519,-11.467899,10
Mali,13.141214,-11.553398,10
Mali,13.422075,-11.927716,10
Mali,13.994727,-12.124887,10
Mali,14.616834,-12.17075,10
Malta,35.852721,14.566171,10
Malta,35.820191,14.532684,10
Malta,35.821664,14.436463,10
Malta,35.872281,14.352334,10
Malta,35.978399,14.3513,10
Malta,35.957444,14.448348,10
Malta,35.886285,14.537025,10
Malta,35.852721,14.566171,10
Malta,36.027569,14.313473,10
Malta,36.012143,14.253632,10
Malta,36.042245,14.194204,10
Malta,36.060383,14.180354,10
Malta,36.075809,14.263243,10
Malta,36.062295,14.303758,10
Malta,36.03625,14.320914,10
Malta,36.027569,14.313473,10
Myanmar,20.186598,99.543309,10
Myanmar,19.752981,98.959676,10
Myanmar,19.708203,98.253724,10
Myanmar,18.62708,97.797783,10
Myanmar,18.445438,97.375896,10
Myanmar,17.567946,97.859123,10
Myanmar,16.837836,98.493761,10
Myanmar,16.177824,98.903348,10
Myanmar,15.308497,98.537376,10
Myanmar,15.123703,98.192074,10
Myanmar,14.622028,98.430819,10
Myanmar,13.827503,99.097755,10
Myanmar,13.269294,99.212012,10
Myanmar,12.804748,99.196354,10
Myanmar,11.892763,99.587286,10
Myanmar,10.960546,99.038121,10
Myanmar,9.93296,98.553551,10
Myanmar,10.675266,98.457174,10
Myanmar,11.441292,98.764546,10
Myanmar,12.032987,98.428339,10
Myanmar,13.122378,98.509574,10
Myanmar,13.64046,98.103604,10
Myanmar,14.837286,97.777732,10
Myanmar,16.100568,97.597072,10
Myanmar,16.928734,97.16454,10
Myanmar,16.427241,96.505769,10
Myanmar,15.71439,95.369352,10
Myanmar,15.803454,94.808405,10
Myanmar,16.037936,94.188804,10
Myanmar,17.27724,94.533486,10
Myanmar,18.213514,94.324817,10
Myanmar,19.366493,93.540988,10
Myanmar,19.726962,93.663255,10
Myanmar,19.855145,93.078278,10
Myanmar,20.670883,92.368554,10
Myanmar,21.475485,92.303234,10
Myanmar,21.324048,92.652257,10
Myanmar,22.041239,92.672721,10
Myanmar,22.27846,93.166128,10
Myanmar,22.703111,93.060294,10
Myanmar,23.043658,93.286327,10
Myanmar,24.078556,93.325188,10
Myanmar,23.850741,94.106742,10
Myanmar,24.675238,94.552658,10
Myanmar,25.162495,94.603249,10
Myanmar,26.001307,95.155153,10
Myanmar,26.573572,95.124768,10
Myanmar,27.264589,96.419366,10
Myanmar,27.083774,97.133999,10
Myanmar,27.699059,97.051989,10
Myanmar,27.882536,97.402561,10
Myanmar,28.261583,97.327114,10
Myanmar,28.335945,97.911988,10
Myanmar,27.747221,98.246231,10
Myanmar,27.508812,98.68269,10
Myanmar,26.743536,98.712094,10
Myanmar,25.918703,98.671838,10
Myanmar,25.083637,97.724609,10
Myanmar,23.897405,97.60472,10
Myanmar,24.063286,98.660262,10
Myanmar,23.142722,98.898749,10
Myanmar,22.949039,99.531992,10
Myanmar,22.118314,99.240899,10
Myanmar,21.742937,99.983489,10
Myanmar,21.558839,100.416538,10
Myanmar,21.849984,101.150033,10
Myanmar,21.436573,101.180005,10
Myanmar,20.786122,100.329101,10
Myanmar,20.41785,100.115988,10
Myanmar,20.186598,99.543309,10
Montenegro,42.500093,19.801613,10
Montenegro,42.688247,19.738051,10
Montenegro,42.19574,19.30449,10
Montenegro,41.87755,19.37177,10
Montenegro,41.95502,19.16246,10
Montenegro,42.28151,18.88214,10
Montenegro,42.48,18.45,10
Montenegro,42.65,18.56,10
Montenegro,43.20011,18.70648,10
Montenegro,43.43253,19.03165,10
Montenegro,43.52384,19.21852,10
Montenegro,43.35229,19.48389,10
Montenegro,43.21378,19.63,10
Montenegro,43.10604,19.95857,10
Montenegro,42.89852,20.3398,10
Montenegro,42.81275,20.25758,10
Montenegro,42.58863,20.0707,10
Montenegro,42.500093,19.801613,10
Mongolia,49.297198,87.751264,10
Mongolia,49.470521,88.805567,10
Mongolia,50.331812,90.713667,10
Mongolia,50.802171,92.234712,10
Mongolia,50.49529,93.104219,10
Mongolia,50.480537,94.147566,10
Mongolia,50.013433,94.815949,10
Mongolia,49.977467,95.814028,10
Mongolia,49.726061,97.259728,10
Mongolia,50.422401,98.231762,10
Mongolia,51.010995,97.82574,10
Mongolia,52.047366,98.861491,10
Mongolia,51.634006,99.981732,10
Mongolia,51.516856,100.88948,10
Mongolia,51.259921,102.065223,10
Mongolia,50.510561,102.255909,10
Mongolia,50.089966,103.676545,10
Mongolia,50.275329,104.621552,10
Mongolia,50.406019,105.886591,10
Mongolia,50.274296,106.888804,10
Mongolia,49.793705,107.868176,10
Mongolia,49.282548,108.475167,10
Mongolia,49.292961,109.402449,10
Mongolia,49.130128,110.662011,10
Mongolia,49.377968,111.581231,10
Mongolia,49.543565,112.89774,10
Mongolia,50.248303,114.362456,10
Mongolia,50.140247,114.96211,10
Mongolia,49.805177,115.485695,10
Mongolia,49.888531,116.678801,10
Mongolia,49.134598,116.191802,10
Mongolia,48.135383,115.485282,10
Mongolia,47.726545,115.742837,10
Mongolia,47.85341,116.308953,10
Mongolia,47.697709,117.295507,10
Mongolia,48.06673,118.064143,10
Mongolia,47.74706,118.866574,10
Mongolia,47.048059,119.772824,10
Mongolia,46.69268,119.66327,10
Mongolia,46.805412,118.874326,10
Mongolia,46.672733,117.421701,10
Mongolia,46.388202,116.717868,10
Mongolia,45.727235,115.985096,10
Mongolia,45.339817,114.460332,10
Mongolia,44.808893,113.463907,10
Mongolia,45.011646,112.436062,10
Mongolia,45.102079,111.873306,10
Mongolia,44.457442,111.348377,10
Mongolia,44.073176,111.667737,10
Mongolia,43.743118,111.829588,10
Mongolia,43.406834,111.129682,10
Mongolia,42.871234,110.412103,10
Mongolia,42.519446,109.243596,10
Mongolia,42.481516,107.744773,10
Mongolia,42.134328,106.129316,10
Mongolia,41.59741,104.964994,10
Mongolia,41.908347,104.522282,10
Mongolia,41.907468,103.312278,10
Mongolia,42.514873,101.83304,10
Mongolia,42.663804,100.845866,10
Mongolia,42.524691,99.515817,10
Mongolia,42.74889,97.451757,10
Mongolia,42.725635,96.349396,10
Mongolia,43.319449,95.762455,10
Mongolia,44.241331,95.306875,10
Mongolia,44.352332,94.688929,10
Mongolia,44.975472,93.480734,10
Mongolia,45.115076,92.133891,10
Mongolia,45.286073,90.94554,10
Mongolia,45.719716,90.585768,10
Mongolia,46.888146,90.970809,10
Mongolia,47.693549,90.280826,10
Mongolia,48.069082,88.854298,10
Mongolia,48.599463,88.013832,10
Mongolia,49.297198,87.751264,10
Mozambique,-11.52002,34.559989,10
Mozambique,-11.439146,35.312398,10
Mozambique,-11.720938,36.514082,10
Mozambique,-11.594537,36.775151,10
Mozambique,-11.568751,37.471284,10
Mozambique,-11.268769,37.827645,10
Mozambique,-11.285202,38.427557,10
Mozambique,-10.896854,39.52103,10
Mozambique,-10.317096,40.316589,10
Mozambique,-10.765441,40.478387,10
Mozambique,-11.761711,40.437253,10
Mozambique,-12.639177,40.560811,10
Mozambique,-14.201975,40.59962,10
Mozambique,-14.691764,40.775475,10
Mozambique,-15.406294,40.477251,10
Mozambique,-16.100774,40.089264,10
Mozambique,-16.720891,39.452559,10
Mozambique,-17.101023,38.538351,10
Mozambique,-17.586368,37.411133,10
Mozambique,-18.659688,36.281279,10
Mozambique,-18.84226,35.896497,10
Mozambique,-19.552811,35.1984,10
Mozambique,-19.784012,34.786383,10
Mozambique,-20.497043,34.701893,10
Mozambique,-21.254361,35.176127,10
Mozambique,-21.840837,35.373428,10
Mozambique,-22.14,35.385848,10
Mozambique,-22.09,35.562546,10
Mozambique,-23.070788,35.533935,10
Mozambique,-23.535359,35.371774,10
Mozambique,-23.706563,35.60747,10
Mozambique,-24.12261,35.458746,10
Mozambique,-24.478351,35.040735,10
Mozambique,-24.816314,34.215824,10
Mozambique,-25.357573,33.01321,10
Mozambique,-25.727318,32.574632,10
Mozambique,-26.148584,32.660363,10
Mozambique,-26.215867,32.915955,10
Mozambique,-26.742192,32.83012,10
Mozambique,-26.73382,32.071665,10
Mozambique,-26.29178,31.985779,10
Mozambique,-25.843332,31.837778,10
Mozambique,-25.484284,31.752408,10
Mozambique,-24.369417,31.930589,10
Mozambique,-23.658969,31.670398,10
Mozambique,-22.25151,31.191409,10
Mozambique,-21.116489,32.244988,10
Mozambique,-20.395292,32.508693,10
Mozambique,-20.30429,32.659743,10
Mozambique,-19.715592,32.772708,10
Mozambique,-19.419383,32.611994,10
Mozambique,-18.67209,32.654886,10
Mozambique,-17.979057,32.849861,10
Mozambique,-16.713398,32.847639,10
Mozambique,-16.392074,32.328239,10
Mozambique,-16.319417,31.852041,10
Mozambique,-16.07199,31.636498,10
Mozambique,-15.860944,31.173064,10
Mozambique,-15.880839,30.338955,10
Mozambique,-15.507787,30.274256,10
Mozambique,-14.796099,30.179481,10
Mozambique,-13.97186,33.214025,10
Mozambique,-14.451831,33.7897,10
Mozambique,-14.35995,34.064825,10
Mozambique,-14.61301,34.459633,10
Mozambique,-15.013709,34.517666,10
Mozambique,-15.478641,34.307291,10
Mozambique,-16.18356,34.381292,10
Mozambique,-16.8013,35.03381,10
Mozambique,-16.10744,35.339063,10
Mozambique,-15.896859,35.771905,10
Mozambique,-14.611046,35.686845,10
Mozambique,-13.887834,35.267956,10
Mozambique,-13.565425,34.907151,10
Mozambique,-13.579998,34.559989,10
Mozambique,-12.280025,34.280006,10
Mozambique,-11.52002,34.559989,10
Mauritania,14.616834,-12.17075,10
Mauritania,15.303692,-12.830658,10
Mauritania,16.039383,-13.435738,10
Mauritania,16.304302,-14.099521,10
Mauritania,16.598264,-14.577348,10
Mauritania,16.587282,-15.135737,10
Mauritania,16.369337,-15.623666,10
Mauritania,16.455663,-16.12069,10
Mauritania,16.135036,-16.463098,10
Mauritania,16.673892,-16.549708,10
Mauritania,17.166963,-16.270552,10
Mauritania,18.108482,-16.146347,10
Mauritania,19.096716,-16.256883,10
Mauritania,19.593817,-16.377651,10
Mauritania,20.092521,-16.277838,10
Mauritania,20.567866,-16.536324,10
Mauritania,20.999752,-17.063423,10
Mauritania,21.333323,-16.845194,10
Mauritania,21.327071,-12.929102,10
Mauritania,22.77122,-13.118754,10
Mauritania,23.284832,-12.874222,10
Mauritania,23.374594,-11.937224,10
Mauritania,25.933353,-11.969419,10
Mauritania,25.881056,-8.687294,10
Mauritania,27.395744,-8.6844,10
Mauritania,24.974574,-4.923337,10
Mauritania,24.956591,-6.453787,10
Mauritania,20.640833,-5.971129,10
Mauritania,16.325102,-5.488523,10
Mauritania,16.201854,-5.315277,10
Mauritania,15.50169,-5.537744,10
Mauritania,15.486497,-9.550238,10
Mauritania,15.264107,-9.700255,10
Mauritania,15.330486,-10.086846,10
Mauritania,15.132746,-10.650791,10
Mauritania,15.411256,-11.349095,10
Mauritania,15.388208,-11.666078,10
Mauritania,14.799097,-11.834208,10
Mauritania,14.616834,-12.17075,10
Malawi,-11.52002,34.559989,10
Malawi,-12.280025,34.280006,10
Malawi,-13.579998,34.559989,10
Malawi,-13.565425,34.907151,10
Malawi,-13.887834,35.267956,10
Malawi,-14.611046,35.686845,10
Malawi,-15.896859,35.771905,10
Malawi,-16.10744,35.339063,10
Malawi,-16.8013,35.03381,10
Malawi,-16.18356,34.381292,10
Malawi,-15.478641,34.307291,10
Malawi,-15.013709,34.517666,10
Malawi,-14.61301,34.459633,10
Malawi,-14.35995,34.064825,10
Malawi,-14.451831,33.7897,10
Malawi,-13.97186,33.214025,10
Malawi,-13.712858,32.688165,10
Malawi,-12.783871,32.991764,10
Malawi,-12.435778,33.306422,10
Malawi,-11.607198,33.114289,10
Malawi,-10.79655,33.31531,10
Malawi,-10.525559,33.485688,10
Malawi,-9.676722,33.231388,10
Malawi,-9.230599,32.759375,10
Malawi,-9.417151,33.739729,10
Malawi,-9.693674,33.940838,10
Malawi,-10.16,34.280006,10
Malawi,-11.52002,34.559989,10
Malaysia,6.204867,101.075516,10
Malaysia,5.691384,101.154219,10
Malaysia,5.810808,101.814282,10
Malaysia,6.221636,102.141187,10
Malaysia,6.128205,102.371147,10
Malaysia,5.524495,102.961705,10
Malaysia,4.855001,103.381215,10
Malaysia,4.181606,103.438575,10
Malaysia,3.726698,103.332122,10
Malaysia,3.382869,103.429429,10
Malaysia,2.791019,103.502448,10
Malaysia,2.515454,103.854674,10
Malaysia,1.631141,104.247932,10
Malaysia,1.293048,104.228811,10
Malaysia,1.226334,103.519707,10
Malaysia,1.967115,102.573615,10
Malaysia,2.760814,101.390638,10
Malaysia,3.270292,101.27354,10
Malaysia,3.93914,100.695435,10
Malaysia,4.76728,100.557408,10
Malaysia,5.312493,100.196706,10
Malaysia,6.040562,100.30626,10
Malaysia,6.464489,100.085757,10
Malaysia,6.642825,100.259596,10
Malaysia,6.204867,101.075516,10
Malaysia,4.478202,118.618321,10
Malaysia,4.137551,117.882035,10
Malaysia,4.306094,117.015214,10
Malaysia,4.306559,115.865517,10
Malaysia,3.169238,115.519078,10
Malaysia,2.821482,115.134037,10
Malaysia,1.430688,114.621355,10
Malaysia,1.217549,113.80585,10
Malaysia,1.49779,112.859809,10
Malaysia,1.410121,112.380252,10
Malaysia,0.904441,111.797548,10
Malaysia,0.976478,111.159138,10
Malaysia,0.773131,110.514061,10
Malaysia,1.338136,109.830227,10
Malaysia,2.006467,109.66326,10
Malaysia,1.663775,110.396135,10
Malaysia,1.850637,111.168853,10
Malaysia,2.697303,111.370081,10
Malaysia,2.885897,111.796928,10
Malaysia,3.102395,112.995615,10
Malaysia,3.893509,113.712935,10
Malaysia,4.525874,114.204017,10
Malaysia,4.007637,114.659596,10
Malaysia,4.348314,114.869557,10
Malaysia,4.316636,115.347461,10
Malaysia,4.955228,115.4057,10
Malaysia,5.44773,115.45071,10
Malaysia,6.143191,116.220741,10
Malaysia,6.924771,116.725103,10
Malaysia,6.928053,117.129626,10
Malaysia,6.422166,117.643393,10
Malaysia,5.98749,117.689075,10
Malaysia,5.708696,118.347691,10
Malaysia,5.407836,119.181904,10
Malaysia,5.016128,119.110694,10
Malaysia,4.966519,118.439727,10
Malaysia,4.478202,118.618321,10
Namibia,-28.576705,16.344977,10
Namibia,-27.821247,15.601818,10
Namibia,-27.090956,15.210472,10
Namibia,-26.117372,14.989711,10
Namibia,-25.39292,14.743214,10
Namibia,-23.853014,14.408144,10
Namibia,-22.656653,14.385717,10
Namibia,-22.111208,14.257714,10
Namibia,-21.699037,13.868642,10
Namibia,-20.872834,13.352498,10
Namibia,-19.673166,12.826845,10
Namibia,-19.045349,12.608564,10
Namibia,-18.069129,11.794919,10
Namibia,-17.301889,11.734199,10
Namibia,-17.111668,12.215461,10
Namibia,-16.941343,12.814081,10
Namibia,-16.971212,13.462362,10
Namibia,-17.423381,14.058501,10
Namibia,-17.353101,14.209707,10
Namibia,-17.309951,18.263309,10
Namibia,-17.789095,18.956187,10
Namibia,-17.930636,21.377176,10
Namibia,-17.523116,23.215048,10
Namibia,-17.295843,24.033862,10
Namibia,-17.353411,24.682349,10
Namibia,-17.578823,25.07695,10
Namibia,-17.661816,25.084443,10
