city,latitude,longitude,number of attacks
Marangada,23.081202,85.404639,1
Marangalaoya,7.416667,81.333333,2
Marangara,-2.730897,29.953038,1
Maranquiari,-10.939928,-75.197125,1
Marantao,7.950052,124.232804,1
Mararaba Obi,8.367092,8.773017,1
Mararaban Jos,10.158959,8.133856,1
Marawara,34.888064,71.180737,7
Marawara district,34.89,71.18,23
Marawi,8.004674,124.2913,38
Marawila,7.409444,79.832222,1
Marazan district,33.616111,70.764722,1
Marbella,36.509937,-4.886352,7
Marblehall,-24.96434,29.282892,1
Marbouni,36.48113,2.837838,1
Marburg,50.802173,8.766793,1
Marchabar Semari,27.466709,83.786174,1
Marchak,35.810307,63.143411,4
Marcianise,41.033304,14.301894,1
Marcik,39.31408,39.439009,1
Marcos,18.05,120.683333,1
Marcos de Canaveses,-12.980292,14.366172,1
Marda,20.22971,78.945088,1
Mardan,34.416681,71.92459,60
Mardan and Charsadda,34.199641,72.051444,1
Mardan district,34.266864,72.025573,5
Mardapal,19.083333,82.023056,2
Mardi,4.910363,29.452049,1
Mardi Kahyl,33.314167,69.901389,1
Mardin,37.322739,40.724568,13
Mardin district,37.334199,40.737871,1
Mardinkapi,38.106338,40.540783,1
Mardjet el Abed,35.735658,0.564675,1
Mardyan district,37.011803,66.348791,4
Marea,36.4825,37.197222,6
Maredumili,17.597128,81.715294,1
Mareerey,2.135278,45.056667,2
Mareng,6.201696,31.71401,1
Marenga,19.143321,81.576095,2
Marfil,8.312616,126.003616,1
Marfunudi,11.459902,13.771974,1
Margah,32.781111,69.329167,1
Margao,15.283219,73.986191,1
Margate,-30.849745,30.36526,1
Marghazar,34.667708,72.343515,1
Margherita,27.28668,95.670406,1
Marghuz,34.068274,72.531842,1
Margos,7.931279,123.658972,1
Margosatubig,7.579152,123.16669,2
Marhati Banda,30.375321,69.345116,1
Marhoum,34.45,-0.2,2
Mari,34.740833,33.298889,2
Mari Abad,30.182091,67.031566,1
Maria Aurora,15.801528,121.459624,1
Maria Cristina,8.172524,124.203927,1
Maria La Baja,9.98161,-75.30104,1
Maria La Baja district,9.98161,-75.30104,1
Marial Achak,9.451667,28.401667,1
Mariam Bek,35.326864,44.244808,3
Mariangola,10.182574,-73.585913,2
Mariani,26.65153,94.328155,1
Marib,15.47521,45.3296,39
Marib district,15.469516,45.320427,1
Maribor,46.5547222,15.6466667,2
Marid,9.699666,8.698926,1
Maridi,4.909126,29.450694,1
Maridi district,4.958929,29.578954,1
Mariestad,58.709753,13.823745,2
Marietta,33.912749,-84.467353,1
Marihatag,8.801867,126.30035,1
Marikana,-25.698749,27.474725,1
Marikina,14.650512,121.102692,1
Marilog,7.294219,125.303395,1
Marin Gubay,1.448056,44.3275,1
Marina de Pietracorbara,42.836107,9.480183,1
Marinca,42.848356,9.325849,1
Maringue,-17.862136,34.597132,1
Marinilla,6.173826,-75.334737,1
Marinka,47.942316,37.50403,13
Marinovka,48.180899,37.347942,1
Marion,40.674759,-111.28087,1
Mariquet,18.089075,120.788069,1
Mariquita,5.19778,-74.89708,1
Mariupol,47.103063,37.542818,30
Marivan,35.521947,46.176513,4
Mariwada,18.8,80.8167,1
Marj,32.486667,20.833889,3
Marj Naja,32.185059,35.538986,1
Marja,31.517962,64.11378,6
Marjah,31.517771,64.114227,29
Marjah district,31.517771,64.114227,12
Marjayoun,33.246259,35.5001,11
Markaba,33.233416,35.516795,7
Markanar,19.928416,80.476676,1
Markapalli,18.535742,82.037989,1
Markatlola,20.302857,81.345239,1
Markazai Baghlan district,36.166667,68.75,1
Markazi Bihsud district,34.353756,67.91022,1
Markegaon,20.181843,80.006844,1
Market Rasen,53.387762,-0.333285,1
Markethill,54.298121,-6.521291,3
Markh,26.20129,50.479883,1
Markhah al-Ulya,14.484444,45.929722,1
Markham,43.8561,-79.337019,1
Markina,43.265982,-2.497192,2
Marko,34.251948,70.807014,4
Markounda,7.619742,16.96243,1
Marmaris,36.854646,28.271809,5
Marmul district,36.6425,67.3375,1
Maro,29.509566,65.79185,1
Maroi,36.018839,72.008128,1
Maroua,10.592529,14.321009,3
Marpa,26.652335,85.272304,1
Marquina,43.270604,-2.497155,1
Marrakech Medina,31.633333,-8,1
Marrakesh,31.632377,-8.008306,1
Marri,26.934696,68.452285,1
Marro,29.03345,69.150094,1
Marromeu,-18.293199,35.939217,1
Marru Khel,33.562519,70.326912,1
Marrupa,-13.18788,37.5055,1
Marsa Matrouh,31.352318,27.235695,1
Marsabit,2.332397,37.982383,2
Marsat,35.391899,0.138188,1
Marseille,43.296482,5.36978,7
Marseilles,43.296482,5.36978,23
Marshing,12.716667,24.883333,1
Martan-Chu,43.06326,45.557422,2
Marte,12.366269,13.828872,10
Marte district,12.365278,13.829167,3
Martigny-Ville,46.102595,7.077055,1
Martinstown,54.963921,-6.224963,1
Martissant,18.5305556,-72.366111,1
Martuba,32.598983,22.768961,1
Martung,34.678017,72.745819,1
Marubo Ok,6.26122,101.877766,2
Maruebo Ok,6.26122,101.877766,2
Maruebo Tok,6.329506,101.627154,1
Maruf,31.585831,67.028191,7
Maruf district,31.585831,67.028191,16
Maruthamunai,7.435522,81.814238,2
Maruthanamadam,9.729722,80.023056,4
Maruthayil,12.008135,75.481079,1
Marwar,30.05798,67.4232,4
Maryam,34.680127,70.218927,1
Maryam Beg,35.325833,44.245,1
Maryina Roshcha,55.797585,37.611362,2
Maryinka,47.945809,37.509439,1
Maryland Heights,38.716635,-90.436829,1
Marynivka,47.942957,37.505542,5
Marynsky district,47.927954,37.371645,4
Mas,15.819648,45.084788,1
Masabah,13.574698,44.010392,1
Masaeed,31.123971,33.728305,1
Masagawa,3.703381,47.01585,1
Masahuat,14.19096,-89.428112,1
Masaka,-0.33916,31.740025,1
Masalit,12.927674,25.484651,1
Masamari,-11.325198,-74.530456,2
Masambo,1.64063,26.419389,1
Masanga,8.749202,-11.837144,1
Masanpur,20.249444,75.793333,1
Masantol,14.9,120.716667,1
Masanya,22.169722,74.916389,1
Masao,32.484916,62.044878,1
Masapur,26.546432,81.269541,1
Masara,7.39035,126.029766,2
Masaran,35.7076,36.802113,1
Masaw,32.501463,62.032097,2
Masaya,11.96839,-86.094623,3
Masayi,34.368889,69.218333,3
Masayi district,34.368889,69.218333,3
Masbate,12.36763,123.62538,1
Mascara,35.391899,0.138188,6
Masele,-32.523339,28.230022,1
Maseru,-29.310013,27.480083,6
Mashaarun,33.223889,35.493056,2
Mashahda,33.568693,44.436439,1
Mashahdah,33.691582,44.439841,1
Mashahida,33.568333,44.435556,1
Mashahidah,33.634773,44.235244,3
Mashaya,11.781389,11.228333,1
Mashema,13.058752,6.66496,1
Mashere,-2.096872,28.904823,1
Mashhad,36.32396,59.556959,7
Mashin Qala,33.894321,68.760137,1
Mashising,-25.090169,30.421227,1
Mashkaf,29.567672,67.728415,1
Mashkai,26.91126,65.570785,7
Mashkai district,26.913712,65.458628,1
Mashkel,27.954523,62.829866,1
Mashkor,33.306695,69.871653,1
Masho Gagar,33.901389,71.542778,1
Masho Khel,33.906931,71.504209,9
Mashraa Wa Hadnan district,13.546624,43.996838,2
Mashru,32.748529,44.611562,1
Mashu,-29.74157,30.981405,1
Mashwanay,34.171436,70.61836,1
Masiaka,8.489716,-12.756611,2
Masila,15.965333,49.000313,1
Masindi,1.687313,31.713846,1
Masingbi,8.636758,-11.472249,2
Masiri,33.093889,75.576111,1
Masisi,-1.398429,28.815981,2
Masisi district,-1.398429,28.815981,1
Masiu,7.820747,124.326546,1
Masjed-e Chubi,34.571845,63.087259,1
Maskan,26.156056,63.014758,1
Maskanah,35.963158,38.035566,1
Masken Abad,36.732893,68.878524,1
Maslak,41.111637,29.019935,1
Maslakh,34.426939,62.047141,1
Masli,21.36105,78.532366,1
Maslog,12.1,125.166667,1
Masma,-11.785463,-75.42641,1
Masnou,41.479312,2.319244,1
Masohi,-3.30606,128.961589,1
Masool Koroona,34.565494,71.477429,1
Masozai,33.781216,70.445066,1
Massadou,8.381439,-9.432121,1
Massaeed,31.132093,33.803276,1
Massua,32.099849,35.494431,1
Massy,48.730752,2.271379,1
Mast Qala,33.666928,68.624263,1
Mastak,34.021103,71.287421,3
Mastug,29.865145,67.016906,1
Mastumah,35.863627,36.634392,2
Mastun district,25.799261,62.544361,1
Mastung,29.799248,66.84749,43
Mastung district,29.610454,66.922164,27
Masua,32.112357,35.492549,1
Masud,33.666193,44.375482,1
Masurtoli,24.047091,85.355331,1
Mata Ie,4.84347,97.790576,1
Mata Khan,33.278524,68.871685,4
Mata Khan district,33.24443,68.955581,2
Mataa Arba,3.535833,41.695,1
Matab Adban,15.452762,45.31698,1
Matadi,-5.85087,13.462743,1
Matagalpa,12.9248072,-85.97294,13
Matahuasi,-11.892042,-75.34778,1
Mataki,31.637074,64.240755,1
Matalam,7.087835,124.900924,10
Matalam district,7.083386,124.899953,1
Matale,7.467465,80.623416,8
Matale District,7.467465,80.623416,2
Matalivas,7.30796,125.683451,1
Matallah,31.218889,34.183889,1
Matalom,10.283269,124.787933,1
Matammah district,16.199874,44.408998,1
Matamoros,25.869029,-97.502738,4
Matampay,8.011382,124.285289,1
Matanao,6.748065,125.262741,2
Matand,29.256941,76.694687,1
Matanda,-1.633965,29.088173,1
Matang Baru,5.080556,97.405278,1
Matangkuli,5.034886,97.270681,1
Matangle,11.156084,12.756611,1
Matango,0.605107,29.310198,1
Matanog,7.509686,124.257019,8
Matanui,33.794627,71.558325,1
Matanza,7.32234,-73.01493,3
Matanza district,7.32234,-73.01493,1
Matapalo,13.826472,-86.701744,1
Matara,5.944433,80.549945,12
Matara District,5.944433,80.549945,3
Mataram,-7.168333,106.666389,3
Matarani,-17,-72.106389,3
Matarling,6.601844,121.906967,1
Mataro,41.5375,2.445278,1
Matasano,15.116667,-90.166667,1
Matatag,6.666573,122.110539,2
Matatiele,-30.338984,28.805094,1
Mata'utu,-13.282509,-176.17645,1
Matda,18.793435,80.817976,1
Matenda,-1.398268,28.060604,1
Mater,25.856089,84.856857,1
Matha,33.021389,75.139167,1
Mathamangalam,12.134717,75.297579,1
Mathawathakulam,8.665556,80.391389,1
Mathbaria,22.292046,89.958012,1
Mathili,18.543809,82.22333,1
Mathili district,18.543826,82.222438,2
Matho,9.234873,126.165522,1
Mathra,34.106446,71.478739,7
Mathurapur,25.869727,85.790948,2
Mati,6.952799,126.221104,10
Mat-I,8.611336,124.894798,1
Matiari,25.595779,68.443581,1
Matiari district,25.828325,68.380065,1
Matiba,0.865316,29.83416,1
Matibay,6.661111,122.138056,2
Matidali,24.886896,89.362092,1
Matignon,48.595813,-2.293696,1
Matiguas,12.83543,-85.462486,5
Matihani,26.610109,85.850096,1
Matin Kore,34.567793,71.480221,1
Matina Aplaya,7.04611,125.575148,1
Matiporon,12.275431,123.447619,1
Matipul,26.073803,93.293463,1
Matiranga,23.040799,91.873302,4
Matityahu,31.929279,35.03559,1
Matmata,33.543086,9.970034,1
Matnog,12.615547,124.05756,2
Matnzas,5.026003,-74.030012,1
Matoi,9.217073,-12.268983,1
Matola,-25.924026,32.46584,4
Matombo,0.729971,29.553772,1
Matoore,4.723749,44.7035,1
Matribugh,33.778175,76.576171,1
Matriya district,30.125427,31.320609,1
Matsal-Aul,42.75741,47.03827,1
Matsapha,-26.503695,31.307351,1
Matsesta,43.7256027,39.8695908,1
Matshana,-28.744254,31.840525,1
Matsudo,35.787649,139.903093,1
Matsumoto,35.713679,139.876762,1
Matta,34.92969,72.416834,32
Matta district,35.01646,72.361809,15
Matta Khan,32.937172,68.647247,1
Matta Mughal Khel,34.284806,71.569708,1
Matta Shah,34.81925,71.56254,1
Mattani,33.796424,71.560013,39
Matucana,-11.844722,-76.386111,3
Matugama,6.522838,80.114231,3
Matun,33.333847,69.937167,1
Matun district,16.231231,44.592186,1
Matunog,7.714445,126.106622,1
Mauar Khaira,24.749905,84.370896,1
Maubisse (East Timor),-8.838056,125.597222,1
Maukmai,20.827897,97.085316,1
Maulana Abdusmad,26.846709,80.946159,1
Maungdaw,20.816667,92.366667,1
Maungdaw district,20.816667,92.366667,1
Mauzam,23.214156,92.375192,1
Mavadivembu,7.812133,81.5569,2
Maviddapuram,9.800769,80.035329,1
Mavinga,-15.788504,20.363095,1
Mavivi,0.585479,29.481765,5
Mavo,9.075908,10.059607,2
Mawab,7.509916,125.921486,6
Mawali,36.323838,42.837136,4
Mawand,29.650793,68.707942,5
Mawanella,7.251667,80.445278,1
Mawar,30.183284,66.998479,1
Mawas,27.6413889,30.8494444,1
Mawatagama district,7.432163,80.443778,1
Mawbon,25.461952,90.914512,1
Mawdon Village,23.474283,95.110831,1
Mawkyrwat,25.325891,91.2506,1
Mawlai,25.607095,91.883918,1
Mawothi,-29.670291,30.970484,1
Maxaas,4.393333,46.088056,1
Mayadin,35.016692,40.450062,7
Mayaguez,18.201318,-67.145125,1
Mayah,32.795677,12.888114,1
Mayan,16.232396,95.518919,1
Mayang,24.617585,93.888977,1
Mayang Imphal,24.617528,93.888968,3
Mayangose Kibidiwe,-0.791773,29.045993,1
Mayar,34.161701,72.086245,1
Mayar Jandool,34.887684,71.66341,2
Mayara,-17.965896,21.231715,1
Mayara District,-14.652279,17.684042,1
Maybula,6.782214,124.931511,2
Maydan,35.466667,44.316667,1
Maydan Shahr,34.361059,68.840693,26
Maydani,33.446944,70.228333,2
Mayfa,14.09998,48.717017,1
Mayfaa,14.287521,47.56429,4
Mayfaa district,14.751362,45.688132,2
Mayfaah,14.26411,47.584629,1
Maygatasan,8.713709,125.722517,1
Mayi Moya,0.493035,29.472643,1
Mayibo,0.493035,29.472643,1
Mayimoya,0.772509,29.568695,1
Maymana,35.91784,64.775515,20
Maymana district,35.92017,64.776314,3
Maymyo,22.040897,96.462536,2
Maynay,-12.955214,-74.252729,9
Mayo,6.876096,101.259053,15
Mayo ((District)),6.876096,101.259053,1
Mayo (district),6.876096,101.259053,5
Mayo Belwa,9.052727,12.057488,1
Mayo district,6.718284,101.410096,14
Mayo Kam,8.235524,11.052084,1
Mayoa,-2.143056,120.728611,1
Mayobridge,54.180913,-6.229722,1
Mayoc,-12.805587,-74.389904,1
Mayom,9.229983,29.169988,1
Mayo-Sava,11.091516,14.203432,1
Mayrtup,43.2039,46.1317,1
Mayuge district,0.252756,33.550476,1
Mayurbhanj,22.008698,86.418731,5
Mayuyu,-3.575053,29.519072,1
Maywand,31.623036,65.054246,11
Maywand district,31.623036,65.054246,49
Mayyah,33.94857,44.915994,1
Mazaffarnagar,29.471561,77.698972,2
Mazang,31.555403,74.316221,1
Mazapa de Madero,15.387523,-92.188247,1
Mazar,36.88523,3.737971,2
Mazarabad,32.311872,64.811084,1
Mazari,26.176083,63.899302,1
Mazari Goth,28.820094,70.178762,2
Mazari Sharif,36.708832,67.110793,31
Mazari Sharif district,36.7,67.116667,2
Mazatal Kandaw,32.655515,69.964885,1
Mazatlan,23.236111,-106.41528,2
Mazbat,26.795846,92.28714,3
Mazer,36.88523,3.737971,3
Mazgirt,39.018544,39.605112,1
Mazgirt district,38.927089,39.730111,2
Mazhom,34.102222,74.621389,1
Mazidagi,37.477488,40.48635,5
Mazo,-11.025016,-77.605638,1
Mazocruz,-16.741855,-69.716499,1
Mazra,36.432876,42.627594,1
Mazraa el Sharkiya,32.004264,35.276546,1
Mazraat al-Qabeer,35.15,36.516667,1
Mazrah,34.823838,43.066796,3
Mazraha,33.34031,43.862546,1
Mazu,33.292778,68.286389,1
Mbaatungu,7.438246,9.184871,1
Mbabane,-26.328746,31.143897,6
Mbale,1.078444,34.181006,2
Mbaljuel,11.00949,13.898467,1
Mballagh,7.728784,8.537859,1
Mbandaku,0.055125,18.261134,1
Mbanza Ngungu,-5.25,14.866667,1
Mbar,9.27114,8.942915,1
Mbatie,7.267985,9.298841,1
Mbatsease,7.417938,9.223708,1
Mbau,0.651532,29.496584,7
Mbazi,-2.52749,29.733917,1
Mbeng,12.437778,14.534444,2
Mbise,1.440609,29.843923,1
Mboki,5.556837,23.763283,2
Mbororo,10.64908,13.45325,1
Mbres,6.66872,19.796362,1
Mbulakudika,11.831674,13.168748,1
Mbuta,12.040133,13.250507,1
Mbuye,-3.24175,29.691802,1
Mbuzini,-25.93198,31.935598,1
McCluskieganj,23.652275,84.941351,1
MÄdÄa,36.266667,2.75,6
M'chedallah,36.365278,4.27,1
Mdantsane,-32.949255,27.734962,13
Meadowlands,-26.199812,27.876307,7
Meanguera,13.851327,-88.156206,1
Measalat,16.56506,98.223018,1
Mecca,21.422512,39.826209,4
Mechat,35.885095,4.401621,1
Mechelen,51.02511,4.47658,1
Mechili,32.165005,22.280346,2
Mechinagar,26.646921,88.154752,1
Mechounech,34.949444,6.003611,1
Mechraa Sfa,35.383166,1.056219,1
Mechraa Sfaa,35.383166,1.056219,1
Mechreck,36.519439,4.146745,1
Mechtet Agradou,35.59901,5.893085,1
Mecula,-12.114922,37.666628,1
Medak District,18.046,78.263,1
Medan,3.585242,98.675598,8
"Medan, North Sumatra",3.585242,98.675598,1
Medari,45.266311,17.289736,1
Medartari,26.097699,89.972452,1
Medawachchiya,8.53839,80.49328,2
Medea,36.266667,2.75,33
medellin,6.270526,-75.572173,680
Medellin de Bravo,19.058698,-96.15845,1
Medellin del Ariari,3.58564,-73.80075,1
Medellin district,6.270526,-75.572173,35
Medemblik,52.767447,5.106918,1
Medford,42.357411,-122.86107,2
Medha,21.119301,80.779631,1
Medi Kouta,13.443889,14.594722,1
Media Luna,9.521667,-73.689167,2
Medina,4.51,-73.349722,3
Medininkai,54.689386,25.280024,1
Medinipur district,22.424,87.319,2
Medio Atrato,6.00283,-76.78047,2
Medio Mundo,11.88333,-86.01667,2
Medio San Juan,4.827542,-76.847638,1
Medirigiriya,8.14147,80.964733,1
Medpalli,19.084645,80.159604,1
Medrano,9.325833,-63.4625,1
Meduru,17.942064,82.384419,1
Medvedja,42.839097,21.588565,1
Meegahatenna,7.011518,81.092711,1
Meegalawa,8.055175,80.354145,3
Meegaskapella,6.954722,81.488889,2
Meelani,27.530463,68.758148,1
Meelwat,33.917778,71.464444,1
Meerapur,29.292602,77.945453,1
Meerut,28.984462,77.706414,5
Meesalai,9.677798,80.196466,2
Meetiyagoda,6.189834,80.095394,2
Meftah,36.616667,3.216667,4
Meftahi,36.616667,3.216667,1
Meghaicha,36.704607,5.894599,1
Meghatuburu,22.071882,85.26966,2
Meghri,39.319439,46.146092,2
Megiddo,32.588358,35.186748,5
Megtaa,36.719553,6.335506,1
Megueren,33.368418,6.867525,1
Mehadpur,23.485726,75.654487,1
Mehaga,36.683333,4.544722,1
Mehele,27.348056,87.873333,1
Meherpur,23.805199,88.672358,3
Mehma,30.815543,74.541934,1
Mehola,32.365277,35.516016,2
Mehora,32.164189,35.423615,1
Mehraban,33.89718,70.820895,1
Mehraban Kili,33.896944,70.821111,1
Mehrabpur,28.107647,68.025392,3
Mehres,27.820172,30.789879,2
Mehrestan,27.128868,61.67565,1
Mehsana,23.587961,72.369325,1
Mehterlam Baba,34.652951,70.189658,1
Mehtiana,31.373358,75.819836,1
Meiana area,31.58262,65.700764,1
Meidoun,33.469444,35.640833,1
Meiganga,6.513382,14.287472,3
Meigh,54.122472,-6.388859,1
Meirav,32.451717,35.423474,1
Meissen,51.163024,13.487887,1
Mekhtar,30.478008,69.362853,2
Mekla,36.686703,4.266169,3
Meknes,33.895,-5.554722,1
Melaghar,23.497254,91.331257,1
Melbourne,-37.813187,144.96298,9
Melekino,46.959666,37.388728,1
Melgar district,-14.665339,-70.702547,2
Melipilla,-33.686068,-71.216633,1
Melitopol,46.853305,35.360005,1
Mellit,14.144457,25.549516,2
Mellitah,32.846856,12.229672,2
Melo,33.919954,71.449514,1
Memba,-14.18318,40.525646,2
Memla,34.300833,70.101667,5
Memon Goth,24.891962,67.232563,1
Memorom,13.665,13.880556,1
Memul,22.648503,87.163478,1
Menaa,35.182508,6.006775,1
Menaka,15.9166667,2.4,8
Menaka district,15.918347,2.395871,1
Menawashei,12.679788,24.983636,2
Menchia,33.601181,7.028761,1
Menda,20.244804,80.282929,2
Mende,44.517611,3.501873,3
Mendhar,33.60502,74.14342,1
Mendhatola,20.150041,80.212611,1
Mendipathar,25.903983,90.64411,3
Mendis,7.836243,124.830833,1
Mendoza,-32.890272,-68.844034,9
Menikhinna,7.317458,80.702036,1
Menongue,-14.652046,17.684097,3
Meore Shelsheleti,42.645873,41.645188,1
Mera Kheshgi,34.051802,71.902728,1
Merad,36.46,2.43,2
Meran,34.216831,68.304064,1
Merano,46.669097,11.163979,5
Merauke,-8.496041,140.394553,1
Merbouni,36.538596,3.102655,2
Merca,1.716245,44.771563,70
Merca district,1.781386,44.719677,1
Mercaderes district,1.803799,-77.168663,2
Merced,37.365797,-120.42477,1
Mercedes,-34.654619,-59.428372,2
Mercedes La Ceiba,13.647645,-88.910848,2
Mercedes Umana,13.561665,-88.490093,9
Merdja,36.003422,1.010164,1
Mergade Diab,34.784906,-0.573178,1
Mergui,12.43491,98.607726,1
Merida,8.599803,-71.150133,5
Meriden,41.519714,-72.840257,1
Merikhel,34.023071,71.289854,1
Meringa,10.749466,12.151123,1
Merka,1.714833,44.77,1
Merkouna,35.630833,5.911667,1
Merkounda,35.584338,5.860815,1
Merliot City,13.678617,-89.268102,3
Merlo,-34.6685,-58.728248,2
Merom,13.65,14.05,1
Merouana,35.628774,5.909275,1
Mers. Oran Province,35.696944,-0.633056,1
Mershing,11.648864,24.904221,2
Mersin,36.802461,34.629759,11
Mert,41.120099,36.189883,1
Mertzwiller,48.86603,7.681847,1
Meru,0.057969,37.643547,1
Mesa de Fernandez,3.456944,-74.029722,1
Mesa de Tigre,7.602222,-72.315,1
Mesaika,14.087952,44.672423,1
Mesepinar,40.886683,35.808711,1
Mesetas,3.38463,-74.04335,6
Meshchansky,55.778725,37.632337,2
Mesick,44.405705,-85.714454,1
Mesillas Altas,14.4,-90.583333,1
Mesker-Yurt,43.251,45.9142,3
Meskety,43.15772,46.36212,2
Mesopotamia,5.88423,-75.31635,2
Mesquite,32.767133,-96.599114,1
Messaad,34.156841,3.498381,2
Messanges,43.81466,-1.37825,1
Messina,-22.351154,30.039773,10
Messo,32.48161,62.028658,1
Mest,32.965394,68.559968,1
Mesudiye,40.467561,37.773401,1
Metalist,47.82417,38.297837,1
Metapan,14.331414,-89.442393,5
Metekel district,11.21902,35.092855,1
Metema,12.954143,36.159446,1
Metessa,36.902859,7.755543,1
Methil,56.184843,-3.016402,1
Metmata,33.454186,9.768991,1
Metrouh,31.333333,27.216667,1
Metroville,24.916689,66.999967,1
Mettewal,31.749167,75.471389,1
Metula,33.277232,35.578235,5
Metzer,32.440186,35.047702,1
Meulaboh,4.136209,96.124878,1
Meung,6.54192,101.290439,1
Meurah Mulia,5.071716,97.21136,1
Mevo Dotan,32.420807,35.173835,1
Mexicali,32.64557,-115.44534,1
Mexicanos,13.733353,-89.216671,2
Mexico,15.065238,120.720051,2
Mexico city,19.432608,-99.133207,52
Meycauayan,14.749886,120.973929,2
Meyerspark,-25.74042,28.315433,1
Meymaneh,35.91784,64.775515,2
Mezai,30.751389,67.806944,1
Mezghena,36.053486,2.937574,1
Mezra,37.653308,43.182494,1
Mezrana,36.878312,4.007625,1
Mgbekpa,7.66176,8.4828,1
Mgboko,5.154121,7.45735,1
Mhamdia,36.654029,10.079684,1
Mhamra,34.381339,36.067396,1
Miag-ao,10.649982,122.233303,2
Miahuatlan de Porfirio Diaz,16.33178,-96.594356,2
Miami,25.764367,-80.201529,20
Miami Beach,25.793095,-80.134904,1
Mian Daw,32.6525,65.486944,1
Mian Dheri,34.113892,72.48333,2
Mian Gan,34.601527,71.323161,1
Mian Mandi,34.363686,71.35325,4
Mianga,-1.58176,28.4753,1
Miangi Khel,34,71.32,1
Miankoh,32.409761,65.828781,1
Mianwali,32.585514,71.543736,1
Mianzer,34.416667,71.541111,2
Miar,-2.524893,28.907376,1
Miaray,7.58495,125.027643,1
Miatli,43.0827,46.8289,1
Mibunda,-3.839856,29.096544,1
Michidui,25.226861,92.868176,1
Michika,10.616627,13.423188,3
Miconge,-4.446342,12.892565,1
Midatag,7.026532,122.188904,1
Middle Island,40.883456,-72.940741,1
Middleburg Heights,41.371738,-81.810877,1
Middletown,54.293235,-6.842351,1
Midlu,10.891721,13.640285,1
Midnapore,22.423874,87.318805,5
Midnapore district,22.424109,87.318986,1
Midrand,-25.998051,28.126129,1
Midsayap,7.19479,124.53475,20
Midyat,37.415668,41.371505,18
